year,state_abb,local police department,sheriffs office,total_population,other_pop,percent_sheriff_pop,percent_police_pop
1960,CA,10349487.0,0.0,10349487.0,0.0,0.0,100.0
1979,CT,3187710.0,0.0,3187710.0,0.0,0.0,100.0
1992,PA,9835831.0,0.0,12407623.0,2571792.0,0.0,79.3
2017,HI,1546727.0,0.0,1553553.0,6826.0,0.0,99.6
1963,AK,91245.0,0.0,248000.0,156755.0,0.0,36.8
1960,AZ,896605.0,0.0,896605.0,0.0,0.0,100.0
1984,NJ,7324363.0,0.0,7518447.0,194084.0,0.0,97.4
1992,RI,1004999.0,0.0,1010468.0,5469.0,0.0,99.5
2017,DE,701564.0,0.0,978598.0,277034.0,0.0,71.7
1984,DC,623000.0,0.0,623000.0,0.0,0.0,100.0
1984,DE,477763.0,0.0,614795.0,137032.0,0.0,77.7
1984,HI,1083984.0,0.0,1088227.0,4243.0,0.0,99.6
2017,DC,693972.0,0.0,693972.0,0.0,0.0,100.0
2017,CT,3122136.0,0.0,3630331.0,508195.0,0.0,86.0
1960,AR,628805.0,0.0,628805.0,0.0,0.0,100.0
1979,AK,321996.0,0.0,445294.0,123298.0,0.0,72.3
1985,AK,416802.0,0.0,579424.0,162622.0,0.0,71.9
1979,DC,656000.0,0.0,656000.0,0.0,0.0,100.0
2017,MA,6849309.0,0.0,6872032.0,22723.0,0.0,99.7
1985,CT,3233761.0,0.0,3233761.0,0.0,0.0,100.0
1960,FL,2347536.0,0.0,2347536.0,0.0,0.0,100.0
2017,RI,1059319.0,0.0,1066209.0,6890.0,0.0,99.4
2022,MA,6969228.0,0.0,6988813.0,19585.0,0.0,99.7
2017,PA,10813900.0,0.0,13448381.0,2634481.0,0.0,80.4
1983,RI,955000.0,0.0,959553.0,4553.0,0.0,99.5
1991,PA,9795176.0,0.0,12358119.0,2562943.0,0.0,79.3
1985,HI,1099625.0,0.0,1103930.0,4305.0,0.0,99.6
1991,RI,1003999.0,0.0,1009463.0,5464.0,0.0,99.5
1985,DE,498315.0,0.0,639650.0,141335.0,0.0,77.9
1979,NJ,7104109.0,0.0,7323796.0,219687.0,0.0,97.0
1985,DC,626000.0,0.0,626000.0,0.0,0.0,100.0
1960,DE,134909.0,0.0,134909.0,0.0,0.0,100.0
1979,DE,462544.0,0.0,582000.0,119456.0,0.0,79.5
2017,NJ,8801336.0,0.0,9066144.0,264808.0,0.0,97.1
1960,DC,763956.0,0.0,763956.0,0.0,0.0,100.0
1992,AK,394661.0,0.0,587000.0,192339.0,0.0,67.2
1992,CT,3352192.0,0.0,3352192.0,0.0,0.0,100.0
1992,DC,589000.0,0.0,589000.0,0.0,0.0,100.0
1992,DE,552473.0,0.0,707864.0,155391.0,0.0,78.0
1992,HI,1208656.0,0.0,1213250.0,4594.0,0.0,99.6
1960,CT,1709296.0,0.0,1709296.0,0.0,0.0,100.0
1979,MA,5712875.0,0.0,5780498.0,67623.0,0.0,98.8
1979,HI,943468.0,0.0,946842.0,3374.0,0.0,99.6
1992,MA,5969401.0,0.0,6028332.0,58931.0,0.0,99.0
2021,NJ,8990367.0,0.0,9326233.0,335866.0,0.0,96.4
1990,HI,1154719.0,0.0,1159108.0,4389.0,0.0,99.6
1980,MA,5697603.0,0.0,5733250.0,35647.0,0.0,99.4
1960,OR,811866.0,0.0,811866.0,0.0,0.0,100.0
2019,RI,1059171.0,0.0,1065937.0,6766.0,0.0,99.4
2019,PA,10821201.0,0.0,13491238.0,2670037.0,0.0,80.2
2020,NJ,8691580.0,0.0,8941724.0,250144.0,0.0,97.2
1988,MA,5843523.0,0.0,5900227.0,56704.0,0.0,99.0
1987,DE,511593.0,0.0,662642.0,151049.0,0.0,77.2
1987,DC,622000.0,0.0,622000.0,0.0,0.0,100.0
1987,CT,3277040.0,0.0,3277040.0,0.0,0.0,100.0
2020,PA,10852639.0,0.0,13507703.0,2655064.0,0.0,80.3
2020,RI,1057125.0,0.0,1063635.0,6510.0,0.0,99.4
1981,NJ,7196441.0,0.0,7390663.0,194222.0,0.0,97.4
2019,NJ,8697687.0,0.0,8941805.0,244118.0,0.0,97.3
1988,NJ,7523191.0,0.0,7734524.0,211333.0,0.0,97.3
1987,MA,5827318.0,0.0,5884226.0,56908.0,0.0,99.0
1960,OH,6071231.0,0.0,6071231.0,0.0,0.0,100.0
1961,CT,2541084.0,0.0,2541084.0,0.0,0.0,100.0
1961,DC,763956.0,0.0,763956.0,0.0,0.0,100.0
1988,PA,9865961.0,0.0,12399175.0,2533214.0,0.0,79.6
1988,RI,995000.0,0.0,999739.0,4739.0,0.0,99.5
1982,NJ,7246574.0,0.0,7441411.0,194837.0,0.0,97.4
1987,AK,399630.0,0.0,525000.0,125370.0,0.0,76.1
1981,MA,5739093.0,0.0,5774998.0,35905.0,0.0,99.4
2019,MA,6884084.0,0.0,6903724.0,19640.0,0.0,99.7
1982,PA,9678958.0,0.0,12090006.0,2411048.0,0.0,80.1
1989,AK,397849.0,0.0,527000.0,129151.0,0.0,75.5
1987,HI,1129490.0,0.0,1133879.0,4389.0,0.0,99.6
1960,RI,724134.0,0.0,724134.0,0.0,0.0,100.0
1960,NY,12126005.0,0.0,12126005.0,0.0,0.0,100.0
1982,AK,344853.0,0.0,480391.0,135538.0,0.0,71.8
2020,DE,708034.0,0.0,1002515.0,294481.0,0.0,70.6
2020,DC,712816.0,0.0,712816.0,0.0,0.0,100.0
1987,RI,986000.0,0.0,990693.0,4693.0,0.0,99.5
2020,CT,3112094.0,0.0,3598867.0,486773.0,0.0,86.5
1987,PA,9774594.0,0.0,12287271.0,2512677.0,0.0,79.6
1982,DC,631000.0,0.0,631000.0,0.0,0.0,100.0
1982,CT,3222405.0,0.0,3222405.0,0.0,0.0,100.0
1982,DE,470562.0,0.0,603669.0,133107.0,0.0,78.0
1960,WA,1462749.0,0.0,1462749.0,0.0,0.0,100.0
1960,WI,2260861.0,0.0,2260861.0,0.0,0.0,100.0
2020,AK,470511.0,0.0,470866.0,355.0,0.0,99.9
1993,CT,3346998.0,0.0,3346998.0,0.0,0.0,100.0
1961,AK,76693.0,0.0,226167.0,149474.0,0.0,33.9
1960,TN,1462596.0,0.0,1462596.0,0.0,0.0,100.0
2020,MA,6884353.0,0.0,6904706.0,20353.0,0.0,99.7
1987,NJ,7485746.0,0.0,7686328.0,200582.0,0.0,97.4
1988,AK,387280.0,0.0,513000.0,125720.0,0.0,75.5
1982,HI,1037712.0,0.0,1041835.0,4123.0,0.0,99.6
1988,CT,3317574.0,0.0,3317574.0,0.0,0.0,100.0
1982,MA,5756176.0,0.0,5786183.0,30007.0,0.0,99.5
1988,DC,620000.0,0.0,620000.0,0.0,0.0,100.0
1988,DE,523954.0,0.0,679081.0,155127.0,0.0,77.2
1988,HI,1139490.0,0.0,1143879.0,4389.0,0.0,99.6
1960,SC,668366.0,0.0,668366.0,0.0,0.0,100.0
1961,HI,633069.0,0.0,636977.0,3908.0,0.0,99.4
1989,CT,3316373.0,0.0,3316373.0,0.0,0.0,100.0
1990,MA,5987747.0,0.0,6046866.0,59119.0,0.0,99.0
2018,PA,10821738.0,0.0,13506962.0,2685224.0,0.0,80.1
1960,ND,215753.0,0.0,215753.0,0.0,0.0,100.0
1989,RI,998000.0,0.0,1002916.0,4916.0,0.0,99.5
1986,NJ,7430084.0,0.0,7634094.0,204010.0,0.0,97.3
1960,NC,1570692.0,0.0,1570692.0,0.0,0.0,100.0
1960,MS,648825.0,0.0,648825.0,0.0,0.0,100.0
2021,MA,6970714.0,0.0,6994071.0,23357.0,0.0,99.7
1983,AK,378234.0,0.0,525359.0,147125.0,0.0,72.0
1960,MO,2391538.0,0.0,2391538.0,0.0,0.0,100.0
1990,AK,369829.0,0.0,550043.0,180214.0,0.0,67.2
1986,MA,5805590.0,0.0,5860271.0,54681.0,0.0,99.1
2018,RI,1057705.0,0.0,1063854.0,6149.0,0.0,99.4
1980,NJ,7129148.0,0.0,7329385.0,200237.0,0.0,97.3
2021,HI,1441553.0,0.0,1441553.0,0.0,0.0,100.0
1990,CT,3358449.0,0.0,3358449.0,0.0,0.0,100.0
1990,DC,606900.0,0.0,606900.0,0.0,0.0,100.0
1983,CT,3196662.0,0.0,3196662.0,0.0,0.0,100.0
1983,DC,623000.0,0.0,623000.0,0.0,0.0,100.0
1990,DE,534168.0,0.0,685172.0,151004.0,0.0,78.0
2018,NJ,8741669.0,0.0,8968809.0,227140.0,0.0,97.5
1960,MN,1875682.0,0.0,1875682.0,0.0,0.0,100.0
1960,MI,4883018.0,0.0,4883018.0,0.0,0.0,100.0
1960,ME,438856.0,0.0,438856.0,0.0,0.0,100.0
1986,HI,1107625.0,0.0,1111930.0,4305.0,0.0,99.6
1960,VT,144116.0,0.0,144116.0,0.0,0.0,100.0
1989,PA,9875776.0,0.0,12452069.0,2576293.0,0.0,79.3
1989,NJ,7534617.0,0.0,7751018.0,216401.0,0.0,97.2
1989,DC,604000.0,0.0,604000.0,0.0,0.0,100.0
2021,CT,3104260.0,0.0,3647488.0,543228.0,0.0,85.1
1960,NV,160632.0,0.0,160632.0,0.0,0.0,100.0
1989,DE,534003.0,0.0,692488.0,158485.0,0.0,77.1
2021,AK,470616.0,0.0,470956.0,340.0,0.0,99.9
1981,HI,1022035.0,0.0,1026095.0,4060.0,0.0,99.6
1960,NM,504383.0,0.0,510411.0,6028.0,0.0,98.8
1960,NJ,4500685.0,0.0,4500685.0,0.0,0.0,100.0
2019,HI,1415872.0,0.0,1415872.0,0.0,0.0,100.0
1982,RI,958000.0,0.0,962568.0,4568.0,0.0,99.5
1986,RI,975001.0,0.0,979561.0,4560.0,0.0,99.5
1989,HI,1158490.0,0.0,1162879.0,4389.0,0.0,99.6
1986,PA,9738277.0,0.0,12211542.0,2473265.0,0.0,79.7
1981,DE,466923.0,0.0,598000.0,131077.0,0.0,78.1
2019,AK,471974.0,0.0,472335.0,361.0,0.0,99.9
2019,DE,704647.0,0.0,990718.0,286071.0,0.0,71.1
2019,DC,705749.0,0.0,705749.0,0.0,0.0,100.0
2019,CT,3118886.0,0.0,3607340.0,488454.0,0.0,86.5
1981,DC,636000.0,0.0,636000.0,0.0,0.0,100.0
2021,DC,670050.0,0.0,670050.0,0.0,0.0,100.0
2021,DE,710193.0,0.0,1013734.0,303541.0,0.0,70.1
1981,CT,3200944.0,0.0,3200944.0,0.0,0.0,100.0
1989,MA,5884155.0,0.0,5943089.0,58934.0,0.0,99.0
1981,AK,324276.0,0.0,451875.0,127599.0,0.0,71.8
1960,NH,339777.0,0.0,339777.0,0.0,0.0,100.0
1960,NE,712836.0,0.0,712836.0,0.0,0.0,100.0
1993,AK,409945.0,0.0,599000.0,189055.0,0.0,68.4
1964,DC,808000.0,0.0,808000.0,0.0,0.0,100.0
1963,CT,2744140.0,0.0,2744140.0,0.0,0.0,100.0
2003,DE,633043.0,0.0,841448.0,208405.0,0.0,75.2
1972,CT,3206654.0,0.0,3206654.0,0.0,0.0,100.0
1972,DC,748000.0,0.0,748000.0,0.0,0.0,100.0
2003,MA,6416948.0,0.0,6447698.0,30750.0,0.0,99.5
1972,HI,837487.0,0.0,840737.0,3250.0,0.0,99.6
1967,HI,740561.0,0.0,744571.0,4010.0,0.0,99.5
2003,HI,1358768.0,0.0,1364659.0,5891.0,0.0,99.6
2011,MA,6575208.0,0.0,6598979.0,23771.0,0.0,99.6
2003,DC,563384.0,0.0,563384.0,0.0,0.0,100.0
2017,AK,480600.0,0.0,480976.0,376.0,0.0,99.9
2003,CT,3052939.0,0.0,3565135.0,512196.0,0.0,85.6
2003,AK,438141.0,0.0,648921.0,210780.0,0.0,67.5
1967,DC,809000.0,0.0,809000.0,0.0,0.0,100.0
1967,CT,3032100.0,0.0,3032100.0,0.0,0.0,100.0
2002,RI,1069725.0,0.0,1075893.0,6168.0,0.0,99.4
2011,NJ,8613821.0,0.0,8878183.0,264362.0,0.0,97.0
2002,PA,10162354.0,0.0,12859638.0,2697284.0,0.0,79.0
2011,HI,1489101.0,0.0,1495625.0,6524.0,0.0,99.6
2003,NJ,8438138.0,0.0,8688836.0,250698.0,0.0,97.1
2011,DE,673045.0,0.0,923759.0,250714.0,0.0,72.9
2011,DC,617996.0,0.0,617996.0,0.0,0.0,100.0
2010,PA,10660747.0,0.0,13292628.0,2631881.0,0.0,80.2
2010,RI,1052567.0,0.0,1058992.0,6425.0,0.0,99.4
2004,MA,6401805.0,0.0,6430871.0,29066.0,0.0,99.5
2004,HI,1364421.0,0.0,1370337.0,5916.0,0.0,99.6
2004,DE,639301.0,0.0,854779.0,215478.0,0.0,74.8
2004,DC,553523.0,0.0,553523.0,0.0,0.0,100.0
2004,CT,3065958.0,0.0,3586296.0,520338.0,0.0,85.5
1971,RI,960000.0,0.0,960000.0,0.0,0.0,100.0
2004,AK,442884.0,0.0,655932.0,213048.0,0.0,67.5
2011,AK,473676.0,0.0,725910.0,252234.0,0.0,65.3
1972,AK,130250.0,0.0,325000.0,194750.0,0.0,40.1
2003,RI,1076164.0,0.0,1082476.0,6312.0,0.0,99.4
2003,PA,10178071.0,0.0,12888020.0,2709949.0,0.0,79.0
1984,MA,5772392.0,0.0,5814655.0,42263.0,0.0,99.3
2011,CT,3133584.0,0.0,3672721.0,539137.0,0.0,85.3
2002,NJ,8394197.0,0.0,8638252.0,244055.0,0.0,97.2
1972,RI,968000.0,0.0,968000.0,0.0,0.0,100.0
2002,MA,6410518.0,0.0,6442064.0,31546.0,0.0,99.5
2012,HI,1507700.0,0.0,1514307.0,6607.0,0.0,99.6
2001,MA,6362160.0,0.0,6395204.0,33044.0,0.0,99.5
2001,HI,1322889.0,0.0,1328623.0,5734.0,0.0,99.6
1973,RI,973000.0,0.0,973000.0,0.0,0.0,100.0
2012,MA,6633820.0,0.0,6657600.0,23780.0,0.0,99.6
2001,DE,620682.0,0.0,818643.0,197961.0,0.0,75.8
2001,DC,571822.0,0.0,571822.0,0.0,0.0,100.0
2001,CT,2999399.0,0.0,3505041.0,505642.0,0.0,85.6
2001,AK,428326.0,0.0,634892.0,206566.0,0.0,67.5
1974,AK,145698.0,0.0,337000.0,191302.0,0.0,43.2
2000,RI,1048319.0,0.0,1054364.0,6045.0,0.0,99.4
2000,PA,10108162.0,0.0,12798612.0,2690450.0,0.0,79.0
2012,NJ,8657587.0,0.0,8925939.0,268352.0,0.0,97.0
2000,NJ,8218002.0,0.0,8461319.0,243317.0,0.0,97.1
1974,CT,3201357.0,0.0,3201357.0,0.0,0.0,100.0
1974,DC,723000.0,0.0,723000.0,0.0,0.0,100.0
2001,NJ,8290738.0,0.0,8531789.0,241051.0,0.0,97.2
2012,DE,679241.0,0.0,933909.0,254668.0,0.0,72.7
2011,PA,10698460.0,0.0,13333505.0,2635045.0,0.0,80.2
2012,DC,632323.0,0.0,632323.0,0.0,0.0,100.0
2011,RI,1051303.0,0.0,1057719.0,6416.0,0.0,99.4
1973,AK,129557.0,0.0,330000.0,200443.0,0.0,39.3
2002,HI,1345036.0,0.0,1350867.0,5831.0,0.0,99.6
2002,DE,629435.0,0.0,832091.0,202656.0,0.0,75.6
2002,DC,570898.0,0.0,570898.0,0.0,0.0,100.0
2002,CT,3038819.0,0.0,3541286.0,502467.0,0.0,85.8
1967,AK,95314.0,0.0,272000.0,176686.0,0.0,35.0
1973,CT,3203546.0,0.0,3203546.0,0.0,0.0,100.0
1973,DC,746000.0,0.0,746000.0,0.0,0.0,100.0
2002,AK,434324.0,0.0,643893.0,209569.0,0.0,67.5
2012,AK,479036.0,0.0,735190.0,256154.0,0.0,65.2
1973,HI,862681.0,0.0,865974.0,3293.0,0.0,99.6
2001,RI,1058920.0,0.0,1065026.0,6106.0,0.0,99.4
2001,PA,10124525.0,0.0,12815044.0,2690519.0,0.0,79.0
2012,CT,3143503.0,0.0,3682267.0,538764.0,0.0,85.4
2004,NJ,8495485.0,0.0,8750387.0,254902.0,0.0,97.1
2004,PA,10233544.0,0.0,12949082.0,2715538.0,0.0,79.0
2004,RI,1080632.0,0.0,1086969.0,6337.0,0.0,99.4
2009,DC,599657.0,0.0,599657.0,0.0,0.0,100.0
2007,RI,1057779.0,0.0,1063980.0,6201.0,0.0,99.4
2007,PA,10368079.0,0.0,12977687.0,2609608.0,0.0,79.9
2009,HI,1399363.0,0.0,1405431.0,6068.0,0.0,99.6
2007,NJ,8471195.0,0.0,8734669.0,263474.0,0.0,97.0
1968,MA,4589557.0,0.0,4589557.0,0.0,0.0,100.0
1969,HI,795062.0,0.0,800387.0,5325.0,0.0,99.3
2009,MA,6580870.0,0.0,6604959.0,24089.0,0.0,99.6
2007,MA,6434651.0,0.0,6461073.0,26422.0,0.0,99.6
2007,HI,1386623.0,0.0,1392635.0,6012.0,0.0,99.6
2007,DE,646039.0,0.0,884060.0,238021.0,0.0,73.1
2007,DC,588292.0,0.0,588292.0,0.0,0.0,100.0
2007,CT,3066981.0,0.0,3584852.0,517871.0,0.0,85.6
2007,AK,459638.0,0.0,683918.0,224280.0,0.0,67.2
2009,NJ,8503366.0,0.0,8761163.0,257797.0,0.0,97.1
2006,RI,1067610.0,0.0,1073858.0,6248.0,0.0,99.4
2009,DE,655409.0,0.0,904124.0,248715.0,0.0,72.5
2009,CT,3067877.0,0.0,3609641.0,541764.0,0.0,85.0
2006,NJ,8509836.0,0.0,8774169.0,264333.0,0.0,97.0
1969,DC,798000.0,0.0,798000.0,0.0,0.0,100.0
1968,RI,684732.0,0.0,684732.0,0.0,0.0,100.0
2008,MA,6484101.0,0.0,6509197.0,25096.0,0.0,99.6
1968,VT,129564.0,0.0,129564.0,0.0,0.0,100.0
2008,PA,10386069.0,0.0,12990337.0,2604268.0,0.0,80.0
2008,RI,1050790.0,0.0,1056952.0,6162.0,0.0,99.4
2008,HI,1391821.0,0.0,1397856.0,6035.0,0.0,99.6
1968,WV,351832.0,0.0,351832.0,0.0,0.0,100.0
2008,DE,649670.0,0.0,892606.0,242936.0,0.0,72.8
1968,NJ,6569062.0,0.0,6569062.0,0.0,0.0,100.0
2008,DC,591833.0,0.0,591833.0,0.0,0.0,100.0
2008,CT,3070727.0,0.0,3592331.0,521604.0,0.0,85.5
2009,AK,465550.0,0.0,698901.0,233351.0,0.0,66.6
1969,AK,98005.0,0.0,282000.0,183995.0,0.0,34.8
2008,AK,460212.0,0.0,686732.0,226520.0,0.0,67.0
1969,CT,3112400.0,0.0,3112400.0,0.0,0.0,100.0
2006,PA,10296632.0,0.0,13007252.0,2710620.0,0.0,79.2
1970,AK,86059.0,0.0,302173.0,216114.0,0.0,28.5
2010,NJ,8585240.0,0.0,8852833.0,267593.0,0.0,97.0
2010,DE,666220.0,0.0,914390.0,248170.0,0.0,72.9
2005,PA,10265550.0,0.0,12970259.0,2704709.0,0.0,79.1
2010,HI,1473387.0,0.0,1479842.0,6455.0,0.0,99.6
1968,AK,92689.0,0.0,92689.0,0.0,0.0,100.0
2005,NJ,8513749.0,0.0,8770503.0,256754.0,0.0,97.1
2005,MA,6383938.0,0.0,6413161.0,29223.0,0.0,99.5
1971,AK,121709.0,0.0,313000.0,191291.0,0.0,38.9
2010,MA,6535377.0,0.0,6559003.0,23626.0,0.0,99.6
2005,HI,1377768.0,0.0,1383742.0,5974.0,0.0,99.6
2005,DE,647343.0,0.0,870075.0,222732.0,0.0,74.4
2005,DC,550521.0,0.0,550521.0,0.0,0.0,100.0
2005,CT,3068681.0,0.0,3593240.0,524559.0,0.0,85.4
1971,CT,3206529.0,0.0,3206529.0,0.0,0.0,100.0
1971,DC,741000.0,0.0,741000.0,0.0,0.0,100.0
2005,AK,448024.0,0.0,664150.0,216126.0,0.0,67.5
1971,HI,788718.0,0.0,791801.0,3083.0,0.0,99.6
2005,RI,1076189.0,0.0,1082452.0,6263.0,0.0,99.4
2010,DC,601723.0,0.0,601723.0,0.0,0.0,100.0
2006,MA,6422178.0,0.0,6449866.0,27688.0,0.0,99.6
2010,CT,3127794.0,0.0,3665941.0,538147.0,0.0,85.3
2009,PA,10530888.0,0.0,13188116.0,2657228.0,0.0,79.9
2009,RI,1053210.0,0.0,1059442.0,6232.0,0.0,99.4
1968,HI,715613.0,0.0,715613.0,0.0,0.0,100.0
1970,CT,3152228.0,0.0,3152228.0,0.0,0.0,100.0
1970,DC,756510.0,0.0,756510.0,0.0,0.0,100.0
2006,HI,1388902.0,0.0,1394924.0,6022.0,0.0,99.6
1970,HI,769452.0,0.0,772576.0,3124.0,0.0,99.6
2006,DE,652303.0,0.0,881748.0,229445.0,0.0,74.0
1968,DE,139922.0,0.0,139922.0,0.0,0.0,100.0
2006,DC,581530.0,0.0,581530.0,0.0,0.0,100.0
1968,DC,809000.0,0.0,809000.0,0.0,0.0,100.0
1968,CT,2225574.0,0.0,2225574.0,0.0,0.0,100.0
2010,AK,465496.0,0.0,711456.0,245960.0,0.0,65.4
2006,CT,3060911.0,0.0,3587033.0,526122.0,0.0,85.3
2006,AK,452580.0,0.0,670527.0,217947.0,0.0,67.5
1974,DE,474526.0,0.0,573889.0,99363.0,0.0,82.7
2012,PA,10797823.0,0.0,13468600.0,2670777.0,0.0,80.2
2012,RI,1050294.0,0.0,1056691.0,6397.0,0.0,99.4
1977,HI,923468.0,0.0,926842.0,3374.0,0.0,99.6
1995,PA,9929727.0,0.0,12478797.0,2549070.0,0.0,79.6
1995,NJ,7685971.0,0.0,7989740.0,303769.0,0.0,96.2
1964,HI,702577.0,0.0,706652.0,4075.0,0.0,99.4
1977,MA,5724128.0,0.0,5789000.0,64872.0,0.0,98.9
1995,MA,6049018.0,0.0,6100843.0,51825.0,0.0,99.2
2015,NJ,8760952.0,0.0,9014923.0,253971.0,0.0,97.2
1977,NJ,7146831.0,0.0,7336295.0,189464.0,0.0,97.4
1995,HI,1236950.0,0.0,1241665.0,4715.0,0.0,99.6
1995,DE,570197.0,0.0,736565.0,166368.0,0.0,77.4
1995,DC,554000.0,0.0,554000.0,0.0,0.0,100.0
1995,CT,3348376.0,0.0,3348376.0,0.0,0.0,100.0
2015,PA,10815245.0,0.0,13448183.0,2632938.0,0.0,80.4
2015,RI,1056230.0,0.0,1062954.0,6724.0,0.0,99.4
2008,NJ,8469255.0,0.0,8726828.0,257573.0,0.0,97.0
1964,CT,2848504.0,0.0,2848504.0,0.0,0.0,100.0
1995,RI,984861.0,0.0,995440.0,10579.0,0.0,98.9
2015,MA,6781916.0,0.0,6805699.0,23783.0,0.0,99.7
1977,PA,9782086.0,0.0,11964148.0,2182062.0,0.0,81.8
1977,DE,471847.0,0.0,582510.0,110663.0,0.0,81.0
1976,PA,9799312.0,0.0,11967286.0,2167974.0,0.0,81.9
2015,AK,483898.0,0.0,484274.0,376.0,0.0,99.9
1996,MA,6068321.0,0.0,6119184.0,50863.0,0.0,99.2
1977,AK,273607.0,0.0,446004.0,172397.0,0.0,61.3
1996,HI,1233821.0,0.0,1238524.0,4703.0,0.0,99.6
1996,DE,576558.0,0.0,744781.0,168223.0,0.0,77.4
1996,DC,543000.0,0.0,543000.0,0.0,0.0,100.0
2015,CT,3158363.0,0.0,3682921.0,524558.0,0.0,85.8
2015,DC,672228.0,0.0,672228.0,0.0,0.0,100.0
2015,DE,694134.0,0.0,962291.0,268157.0,0.0,72.1
1996,CT,3347348.0,0.0,3347348.0,0.0,0.0,100.0
2015,HI,1549961.0,0.0,1556738.0,6777.0,0.0,99.6
1977,CT,3174795.0,0.0,3174795.0,0.0,0.0,100.0
1996,AK,415902.0,0.0,607000.0,191098.0,0.0,68.5
1977,DC,690000.0,0.0,690000.0,0.0,0.0,100.0
1995,AK,413847.0,0.0,604000.0,190153.0,0.0,68.5
1964,AK,141160.0,0.0,250000.0,108840.0,0.0,56.5
1996,PA,9929924.0,0.0,12454953.0,2525029.0,0.0,79.7
1994,CT,3348307.0,0.0,3348307.0,0.0,0.0,100.0
1978,MA,5729727.0,0.0,5785320.0,55593.0,0.0,99.0
1993,RI,1000000.0,0.0,1005587.0,5587.0,0.0,99.4
1993,PA,9841447.0,0.0,12440110.0,2598663.0,0.0,79.1
1993,NJ,7675807.0,0.0,7913727.0,237920.0,0.0,97.0
2016,NJ,8756069.0,0.0,9005202.0,249133.0,0.0,97.2
1978,NJ,7138445.0,0.0,7335947.0,197502.0,0.0,97.3
1993,MA,5987383.0,0.0,6042905.0,55522.0,0.0,99.1
2016,PA,10824474.0,0.0,13426067.0,2601593.0,0.0,80.6
2016,RI,1056487.0,0.0,1063042.0,6555.0,0.0,99.4
1963,HI,695087.0,0.0,699619.0,4532.0,0.0,99.4
1978,PA,9796657.0,0.0,11910710.0,2114053.0,0.0,82.3
1993,HI,1221326.0,0.0,1225983.0,4657.0,0.0,99.6
1993,DE,558674.0,0.0,719130.0,160456.0,0.0,77.7
1963,DC,798000.0,0.0,798000.0,0.0,0.0,100.0
1993,DC,578000.0,0.0,578000.0,0.0,0.0,100.0
1994,AK,415397.0,0.0,606000.0,190603.0,0.0,68.5
1994,DC,570000.0,0.0,570000.0,0.0,0.0,100.0
2016,AK,483269.0,0.0,483645.0,376.0,0.0,99.9
1994,DE,563462.0,0.0,725292.0,161830.0,0.0,77.7
1994,RI,997000.0,0.0,1002570.0,5570.0,0.0,99.4
1994,PA,9868869.0,0.0,12456515.0,2587646.0,0.0,79.2
1994,NJ,7700162.0,0.0,7945294.0,245132.0,0.0,96.9
2016,CT,3136954.0,0.0,3638200.0,501246.0,0.0,86.2
2016,DC,681170.0,0.0,681170.0,0.0,0.0,100.0
2016,DE,697226.0,0.0,968565.0,271339.0,0.0,72.0
1978,AK,304621.0,0.0,442004.0,137383.0,0.0,68.9
2016,HI,1547842.0,0.0,1554673.0,6831.0,0.0,99.6
1994,MA,6016260.0,0.0,6072045.0,55785.0,0.0,99.1
1978,CT,3165795.0,0.0,3165795.0,0.0,0.0,100.0
1978,DC,674000.0,0.0,674000.0,0.0,0.0,100.0
1978,DE,465290.0,0.0,583354.0,118064.0,0.0,79.8
1994,HI,1228617.0,0.0,1233301.0,4684.0,0.0,99.6
1978,HI,925468.0,0.0,928842.0,3374.0,0.0,99.6
2016,MA,6803164.0,0.0,6824031.0,20867.0,0.0,99.7
1996,NJ,7727571.0,0.0,8037072.0,309501.0,0.0,96.1
1996,RI,984861.0,0.0,995440.0,10579.0,0.0,98.9
1974,HI,878491.0,0.0,881824.0,3333.0,0.0,99.6
1974,RI,937000.0,0.0,937000.0,0.0,0.0,100.0
1966,AK,93707.0,0.0,263131.0,169424.0,0.0,35.6
1975,AK,177372.0,0.0,352000.0,174628.0,0.0,50.4
2013,MA,6678182.0,0.0,6704173.0,25991.0,0.0,99.6
1999,HI,1277069.0,0.0,1281793.0,4724.0,0.0,99.6
1975,CT,3207079.0,0.0,3207079.0,0.0,0.0,100.0
1975,DC,716000.0,0.0,716000.0,0.0,0.0,100.0
1999,DE,593814.0,0.0,774931.0,181117.0,0.0,76.6
1999,DC,519000.0,0.0,519000.0,0.0,0.0,100.0
1999,CT,2878531.0,0.0,3357532.0,479001.0,0.0,85.7
1975,DE,472218.0,0.0,580744.0,108526.0,0.0,81.3
1999,AK,425501.0,0.0,619000.0,193499.0,0.0,68.7
1975,HI,893468.0,0.0,896842.0,3374.0,0.0,99.6
2013,NJ,8700939.0,0.0,8974455.0,273516.0,0.0,97.0
1998,VT,327194.0,0.0,591860.0,264666.0,0.0,55.3
1998,RI,987989.0,0.0,994135.0,6146.0,0.0,99.4
1999,MA,6152461.0,0.0,6190355.0,37894.0,0.0,99.4
1999,NJ,7944500.0,0.0,8188146.0,243646.0,0.0,97.0
1998,NJ,7899619.0,0.0,8159326.0,259707.0,0.0,96.8
2013,HI,1520600.0,0.0,1527273.0,6673.0,0.0,99.6
2000,MA,6326356.0,0.0,6359248.0,32892.0,0.0,99.5
2000,HI,1308991.0,0.0,1314665.0,5674.0,0.0,99.6
