year,state_abb,agency_type,agencies,officers,total_staff
2011,PA,special jurisdiction,230,1674.0,2199.0
2011,PA,state law enforcement agency,135,5075.0,7709.0
2011,RI,local police department,42,2122.0,2617.0
2011,RI,sheriffs office,2,0.0,0.0
2011,RI,special jurisdiction,5,147.0,209.0
2011,RI,state law enforcement agency,13,230.0,278.0
2011,SC,local police department,224,5263.0,6476.0
2011,SC,sheriffs office,46,4728.0,7122.0
2011,SC,special jurisdiction,227,1198.0,1594.0
2011,SC,state law enforcement agency,47,1660.0,2104.0
2011,SD,local police department,114,885.0,1214.0
2011,SD,sheriffs office,67,467.0,1215.0
2011,SD,special jurisdiction,2,57.0,175.0
2011,SD,state law enforcement agency,1,156.0,252.0
2011,TN,local police department,274,9532.0,11442.0
2011,TN,sheriffs office,94,4461.0,10781.0
2011,TN,special jurisdiction,210,1367.0,2050.0
2011,TN,state law enforcement agency,2,1713.0,3395.0
2011,TX,constable/marshal,3,28.0,35.0
2011,TX,local police department,735,35608.0,45944.0
2011,TX,sheriffs office,254,13679.0,31000.0
2011,TX,special jurisdiction,128,3053.0,5336.0
2011,TX,state law enforcement agency,1,3463.0,8127.0
2011,UT,constable/marshal,1,0.0,0.0
2011,UT,local police department,121,3124.0,3980.0
2011,UT,sheriffs office,28,1067.0,2128.0
2011,UT,special jurisdiction,19,360.0,500.0
2011,UT,state law enforcement agency,1,425.0,546.0
2011,VA,federal,1,0.0,0.0
2011,VA,local police department,178,10850.0,13451.0
2011,VA,sheriffs office,95,4812.0,6056.0
2011,VA,special jurisdiction,40,1567.0,2297.0
2011,VA,state law enforcement agency,139,1916.0,2593.0
2011,VT,local police department,61,611.0,780.0
2011,VT,sheriffs office,14,114.0,163.0
2011,VT,special jurisdiction,5,102.0,121.0
2011,VT,state law enforcement agency,15,337.0,456.0
2011,WA,local police department,258,6896.0,8890.0
2011,WA,sheriffs office,39,2214.0,3085.0
2011,WA,special jurisdiction,12,231.0,324.0
2011,WA,state law enforcement agency,1,1058.0,2179.0
2011,WI,local police department,340,7879.0,9795.0
2011,WI,sheriffs office,72,3903.0,7853.0
2011,WI,special jurisdiction,18,674.0,815.0
2011,WI,state law enforcement agency,1,477.0,644.0
2011,WV,local police department,202,1485.0,1713.0
2011,WV,sheriffs office,55,1038.0,1359.0
2011,WV,special jurisdiction,138,337.0,405.0
2011,WV,state law enforcement agency,129,647.0,1009.0
2011,WY,local police department,54,750.0,1045.0
2011,WY,sheriffs office,23,597.0,807.0
2011,WY,special jurisdiction,3,20.0,31.0
2011,WY,state law enforcement agency,1,196.0,360.0
2012,AK,local police department,40,824.0,1254.0
2012,AK,special jurisdiction,5,107.0,129.0
2012,AK,state law enforcement agency,2,399.0,637.0
2012,AL,local police department,352,7527.0,9733.0
2012,AL,sheriffs office,67,2452.0,5197.0
2012,AL,special jurisdiction,48,491.0,720.0
2012,AL,state law enforcement agency,1,739.0,1365.0
2012,AR,local police department,216,3884.0,4989.0
2012,AR,sheriffs office,75,1776.0,3934.0
2012,AR,special jurisdiction,14,222.0,288.0
2012,AR,state law enforcement agency,1,583.0,895.0
2012,AZ,local police department,107,9681.0,13501.0
2012,AZ,sheriffs office,15,2066.0,7332.0
2012,AZ,special jurisdiction,13,275.0,489.0
2012,AZ,state law enforcement agency,1,1060.0,1801.0
2012,CA,constable/marshal,2,291.0,444.0
2012,CA,federal,1,0.0,0.0
2012,CA,local police department,487,37560.0,51678.0
2012,CA,sheriffs office,60,29746.0,51384.0
2012,CA,special jurisdiction,232,2777.0,3867.0
2012,CA,state law enforcement agency,100,7681.0,11213.0
2012,CO,constable/marshal,3,5.0,9.0
2012,CO,local police department,200,6974.0,9317.0
2012,CO,sheriffs office,63,4389.0,7179.0
2012,CO,special jurisdiction,31,292.0,676.0
2012,CO,state law enforcement agency,3,747.0,1108.0
2012,CT,local police department,111,6467.0,7612.0
2012,CT,special jurisdiction,10,946.0,1098.0
2012,CT,state law enforcement agency,1,1088.0,1591.0
2012,DC,federal,1,21.0,22.0
2012,DC,local police department,1,3867.0,4332.0
2012,DC,special jurisdiction,1,448.0,644.0
2012,DE,federal,1,18.0,22.0
2012,DE,local police department,45,1156.0,1429.0
2012,DE,sheriffs office,2,0.0,0.0
2012,DE,special jurisdiction,20,480.0,811.0
2012,DE,state law enforcement agency,4,659.0,906.0
2012,FL,constable/marshal,2,0.0,0.0
2012,FL,local police department,371,22739.0,31377.0
2012,FL,sheriffs office,67,17896.0,34177.0
2012,FL,special jurisdiction,532,2523.0,3525.0
2012,FL,state law enforcement agency,183,4729.0,7437.0
2012,GA,constable/marshal,11,495.0,619.0
2012,GA,local police department,442,13709.0,16818.0
2012,GA,sheriffs office,159,12221.0,17189.0
2012,GA,special jurisdiction,132,12095.0,18541.0
2012,GA,state law enforcement agency,50,625.0,925.0
2012,HI,local police department,13,3363.0,4251.0
2012,HI,special jurisdiction,1,0.0,0.0
2012,IA,local police department,156,2989.0,3596.0
2012,IA,sheriffs office,100,1510.0,3463.0
2012,IA,special jurisdiction,4,117.0,164.0
2012,IA,state law enforcement agency,1,615.0,914.0
2012,ID,local police department,87,1511.0,1975.0
2012,ID,sheriffs office,44,1062.0,1940.0
2012,ID,special jurisdiction,7,64.0,80.0
2012,ID,state law enforcement agency,7,445.0,717.0
2012,IL,local police department,772,26231.0,30577.0
2012,IL,sheriffs office,104,5121.0,13405.0
2012,IL,special jurisdiction,113,1363.0,1854.0
2012,IL,state law enforcement agency,42,1819.0,3032.0
2012,IN,local police department,177,7205.0,8519.0
2012,IN,sheriffs office,92,2855.0,6418.0
2012,IN,special jurisdiction,15,391.0,493.0
2012,IN,state law enforcement agency,93,1302.0,1785.0
2012,KS,constable/marshal,5,0.0,0.0
2012,KS,local police department,295,4187.0,5380.0
2012,KS,sheriffs office,105,2219.0,3909.0
2012,KS,special jurisdiction,34,705.0,1019.0
2012,KS,state law enforcement agency,1,506.0,783.0
2012,KY,constable/marshal,23,8.0,8.0
2012,KY,federal,1,24.0,24.0
2012,KY,local police department,307,6075.0,7206.0
2012,KY,sheriffs office,120,1705.0,2145.0
2012,KY,special jurisdiction,41,953.0,1213.0
2012,KY,state law enforcement agency,142,1248.0,2095.0
2012,LA,local police department,193,6142.0,7400.0
2012,LA,sheriffs office,65,10055.0,12990.0
2012,LA,special jurisdiction,21,447.0,560.0
2012,LA,state law enforcement agency,1,1124.0,1630.0
2012,MA,local police department,341,13119.0,15594.0
2012,MA,sheriffs office,14,32.0,34.0
2012,MA,special jurisdiction,103,1555.0,1985.0
2012,MA,state law enforcement agency,16,2192.0,2680.0
2012,MD,local police department,110,10287.0,12402.0
2012,MD,sheriffs office,24,2346.0,3269.0
2012,MD,special jurisdiction,30,1837.0,2980.0
2012,MD,state law enforcement agency,26,3067.0,4456.0
2012,ME,local police department,135,1628.0,1983.0
2012,ME,sheriffs office,17,333.0,412.0
2012,ME,special jurisdiction,36,37.0,58.0
2012,ME,state law enforcement agency,33,310.0,438.0
2012,MI,local police department,616,10859.0,12630.0
2012,MI,sheriffs office,83,4543.0,7879.0
2012,MI,special jurisdiction,40,638.0,879.0
2012,MI,state law enforcement agency,84,3790.0,5596.0
2012,MN,local police department,268,5633.0,6771.0
2012,MN,sheriffs office,87,2619.0,5903.0
2012,MN,special jurisdiction,5,166.0,255.0
2012,MN,state law enforcement agency,13,513.0,694.0
2012,MO,constable/marshal,1,0.0,0.0
2012,MO,local police department,534,9795.0,12725.0
2012,MO,sheriffs office,114,2620.0,4244.0
2012,MO,special jurisdiction,39,836.0,976.0
2012,MO,state law enforcement agency,11,2215.0,4419.0
2012,MS,local police department,141,3671.0,4890.0
2012,MS,sheriffs office,82,1693.0,3558.0
2012,MS,special jurisdiction,10,258.0,336.0
2012,MS,state law enforcement agency,1,497.0,845.0
2012,MT,local police department,74,962.0,1233.0
2012,MT,sheriffs office,58,787.0,1427.0
2012,MT,special jurisdiction,3,44.0,70.0
2012,MT,state law enforcement agency,1,223.0,278.0
2012,NC,local police department,409,12779.0,16206.0
2012,NC,sheriffs office,100,7666.0,13883.0
2012,NC,special jurisdiction,199,1652.0,2558.0
2012,NC,state law enforcement agency,101,2851.0,3668.0
2012,ND,local police department,76,784.0,951.0
2012,ND,sheriffs office,53,520.0,819.0
2012,ND,special jurisdiction,3,35.0,46.0
2012,ND,state law enforcement agency,1,143.0,190.0
2012,NE,local police department,138,2167.0,2640.0
2012,NE,sheriffs office,93,990.0,1673.0
2012,NE,special jurisdiction,8,79.0,138.0
2012,NE,state law enforcement agency,91,471.0,731.0
2012,NH,local police department,221,2214.0,2787.0
2012,NH,sheriffs office,10,119.0,205.0
2012,NH,special jurisdiction,3,54.0,94.0
2012,NH,state law enforcement agency,21,364.0,521.0
2012,NJ,local police department,518,20017.0,24105.0
2012,NJ,sheriffs office,21,3454.0,4378.0
2012,NJ,special jurisdiction,58,3409.0,6179.0
2012,NJ,state law enforcement agency,43,2631.0,3896.0
2012,NM,local police department,99,2907.0,4136.0
2012,NM,sheriffs office,33,1150.0,1498.0
2012,NM,special jurisdiction,7,70.0,109.0
2012,NM,state law enforcement agency,1,483.0,623.0
2012,NV,local police department,35,3848.0,6638.0
2012,NV,sheriffs office,16,1036.0,1509.0
2012,NV,special jurisdiction,6,283.0,379.0
2012,NV,state law enforcement agency,1,530.0,941.0
2012,NY,constable/marshal,2,0.0,0.0
2012,NY,federal,1,0.0,0.0
2012,NY,local police department,618,51943.0,70107.0
2012,NY,sheriffs office,60,3220.0,4235.0
2012,NY,special jurisdiction,287,3160.0,3771.0
2012,NY,state law enforcement agency,154,4639.0,5520.0
2012,OH,local police department,736,15601.0,18911.0
2012,OH,sheriffs office,88,5154.0,9762.0
2012,OH,special jurisdiction,56,876.0,1166.0
2012,OH,state law enforcement agency,1,1374.0,2439.0
2012,OK,federal,1,12.0,13.0
2012,OK,local police department,320,5407.0,7065.0
2012,OK,sheriffs office,77,1582.0,3692.0
2012,OK,special jurisdiction,27,314.0,467.0
2012,OK,state law enforcement agency,1,759.0,1354.0
2012,OR,local police department,177,3789.0,5007.0
2012,OR,sheriffs office,36,1643.0,4129.0
2012,OR,special jurisdiction,40,130.0,170.0
2012,OR,state law enforcement agency,37,1380.0,1933.0
2012,PA,local police department,1309,19634.0,22047.0
2012,PA,sheriffs office,67,1075.0,1297.0
2012,PA,special jurisdiction,234,1642.0,2212.0
2012,PA,state law enforcement agency,135,4375.0,6227.0
2012,RI,local police department,42,2092.0,2575.0
2012,RI,sheriffs office,2,0.0,0.0
2012,RI,special jurisdiction,5,148.0,210.0
2012,RI,state law enforcement agency,13,227.0,273.0
2012,SC,local police department,224,5264.0,6444.0
2012,SC,sheriffs office,46,4551.0,7311.0
2012,SC,special jurisdiction,229,988.0,1278.0
2012,SC,state law enforcement agency,47,1645.0,2264.0
2012,SD,local police department,114,926.0,1192.0
2012,SD,sheriffs office,67,482.0,1208.0
2012,SD,special jurisdiction,2,57.0,174.0
2012,SD,state law enforcement agency,1,157.0,238.0
2012,TN,local police department,274,9645.0,11562.0
2012,TN,sheriffs office,94,4583.0,11124.0
2012,TN,special jurisdiction,211,1422.0,2056.0
2012,TN,state law enforcement agency,2,1726.0,3416.0
2012,TX,constable/marshal,3,28.0,35.0
2012,TX,local police department,741,34872.0,45435.0
2012,TX,sheriffs office,254,13449.0,30254.0
2012,TX,special jurisdiction,132,3120.0,5374.0
2012,TX,state law enforcement agency,1,2884.0,6903.0
2012,UT,constable/marshal,1,1.0,1.0
2012,UT,local police department,121,3165.0,4015.0
2012,UT,sheriffs office,28,1149.0,2174.0
2012,UT,special jurisdiction,20,364.0,508.0
2012,UT,state law enforcement agency,1,412.0,531.0
2012,VA,federal,1,0.0,0.0
2012,VA,local police department,178,10948.0,13526.0
2012,VA,sheriffs office,95,4872.0,6085.0
2012,VA,special jurisdiction,41,1541.0,2208.0
2012,VA,state law enforcement agency,139,1970.0,2689.0
2012,VT,local police department,61,623.0,803.0
2012,VT,sheriffs office,14,122.0,160.0
2012,VT,special jurisdiction,6,114.0,199.0
2012,VT,state law enforcement agency,15,379.0,520.0
2012,WA,local police department,258,6821.0,8772.0
2012,WA,sheriffs office,39,2177.0,3097.0
2012,WA,special jurisdiction,13,224.0,308.0
2012,WA,state law enforcement agency,1,1049.0,2209.0
2012,WI,local police department,342,7930.0,9837.0
2012,WI,sheriffs office,72,3789.0,7524.0
2012,WI,special jurisdiction,18,646.0,869.0
2012,WI,state law enforcement agency,1,460.0,612.0
2012,WV,local police department,202,1493.0,1694.0
2012,WV,sheriffs office,55,1059.0,1363.0
2012,WV,special jurisdiction,138,360.0,432.0
2012,WV,state law enforcement agency,129,669.0,1040.0
2012,WY,local police department,54,767.0,1048.0
2012,WY,sheriffs office,23,502.0,681.0
2012,WY,special jurisdiction,3,21.0,28.0
2012,WY,state law enforcement agency,1,202.0,358.0
2013,AK,local police department,40,790.0,1213.0
2013,AK,special jurisdiction,5,117.0,139.0
2013,AK,state law enforcement agency,2,454.0,643.0
2013,AL,local police department,352,7541.0,9917.0
2013,AL,sheriffs office,67,2515.0,5046.0
2013,AL,special jurisdiction,48,691.0,976.0
2013,AL,state law enforcement agency,1,739.0,1365.0
2013,AR,local police department,216,3976.0,5099.0
2013,AR,sheriffs office,75,1792.0,3991.0
2013,AR,special jurisdiction,14,223.0,291.0
2013,AR,state law enforcement agency,1,583.0,895.0
2013,AZ,local police department,107,8794.0,12232.0
2013,AZ,sheriffs office,15,2050.0,7051.0
2013,AZ,special jurisdiction,13,275.0,499.0
2013,AZ,state law enforcement agency,1,1096.0,1899.0
2013,CA,constable/marshal,2,290.0,443.0
2013,CA,federal,1,0.0,0.0
2013,CA,local police department,487,37211.0,51196.0
2013,CA,sheriffs office,60,30120.0,52115.0
2013,CA,special jurisdiction,232,2760.0,3917.0
2013,CA,state law enforcement agency,100,7499.0,10951.0
2013,CO,constable/marshal,3,5.0,9.0
2013,CO,local police department,200,7001.0,9351.0
2013,CO,sheriffs office,63,4830.0,7448.0
2013,CO,special jurisdiction,31,294.0,692.0
2013,CO,state law enforcement agency,3,669.0,932.0
2013,CT,local police department,111,6457.0,7605.0
2013,CT,special jurisdiction,10,958.0,1113.0
2013,CT,state law enforcement agency,1,1129.0,1661.0
2013,DC,federal,1,21.0,22.0
2013,DC,local police department,1,3976.0,4403.0
2013,DC,special jurisdiction,1,603.0,662.0
2013,DE,federal,1,0.0,0.0
2013,DE,local police department,45,1171.0,1444.0
2013,DE,sheriffs office,2,0.0,0.0
2013,DE,special jurisdiction,20,496.0,817.0
2013,DE,state law enforcement agency,4,683.0,924.0
2013,FL,constable/marshal,2,0.0,0.0
2013,FL,local police department,371,22862.0,31275.0
2013,FL,sheriffs office,67,17510.0,33577.0
2013,FL,special jurisdiction,532,2826.0,3850.0
2013,FL,state law enforcement agency,183,4878.0,7554.0
2013,GA,constable/marshal,11,435.0,593.0
2013,GA,local police department,442,13520.0,16756.0
2013,GA,sheriffs office,159,10976.0,15671.0
2013,GA,special jurisdiction,132,12037.0,18430.0
2013,GA,state law enforcement agency,50,625.0,925.0
2013,HI,local police department,13,3307.0,4189.0
2013,HI,special jurisdiction,1,0.0,0.0
2013,IA,local police department,157,3009.0,3599.0
2013,IA,sheriffs office,100,1538.0,3394.0
2013,IA,special jurisdiction,4,116.0,164.0
2013,IA,state law enforcement agency,1,593.0,896.0
2013,ID,local police department,87,1462.0,1905.0
2013,ID,sheriffs office,44,1037.0,1958.0
2013,ID,special jurisdiction,7,64.0,80.0
2013,ID,state law enforcement agency,7,456.0,729.0
2013,IL,local police department,778,27476.0,32983.0
2013,IL,sheriffs office,104,3679.0,6766.0
2013,IL,special jurisdiction,115,1133.0,1523.0
2013,IL,state law enforcement agency,42,1791.0,2957.0
2013,IN,local police department,177,7037.0,8359.0
2013,IN,sheriffs office,92,2908.0,6404.0
2013,IN,special jurisdiction,15,303.0,389.0
2013,IN,state law enforcement agency,93,1238.0,1790.0
2013,KS,constable/marshal,5,0.0,0.0
2013,KS,local police department,295,4239.0,5358.0
2013,KS,sheriffs office,105,2155.0,3977.0
2013,KS,special jurisdiction,34,717.0,999.0
2013,KS,state law enforcement agency,1,487.0,768.0
2013,KY,constable/marshal,23,9.0,9.0
2013,KY,federal,1,24.0,24.0
2013,KY,local police department,307,6099.0,7339.0
2013,KY,sheriffs office,120,1623.0,2027.0
2013,KY,special jurisdiction,41,917.0,1068.0
2013,KY,state law enforcement agency,142,1091.0,1848.0
2013,LA,local police department,198,5782.0,6985.0
2013,LA,sheriffs office,65,9624.0,12295.0
2013,LA,special jurisdiction,21,473.0,580.0
2013,LA,state law enforcement agency,1,1164.0,1722.0
2013,MA,local police department,341,13316.0,15822.0
2013,MA,sheriffs office,14,32.0,34.0
2013,MA,special jurisdiction,103,1722.0,2236.0
2013,MA,state law enforcement agency,16,2110.0,2610.0
2013,MD,local police department,110,10585.0,12750.0
2013,MD,sheriffs office,24,2380.0,3307.0
2013,MD,special jurisdiction,30,1832.0,2996.0
2013,MD,state law enforcement agency,26,4558.0,6663.0
2013,ME,local police department,135,1607.0,1966.0
2013,ME,sheriffs office,17,348.0,423.0
2013,ME,special jurisdiction,36,39.0,59.0
2013,ME,state law enforcement agency,33,311.0,440.0
2013,MI,local police department,616,10500.0,12191.0
2013,MI,sheriffs office,83,4618.0,7739.0
2013,MI,special jurisdiction,40,648.0,872.0
2013,MI,state law enforcement agency,84,3860.0,5700.0
2013,MN,local police department,272,5583.0,6661.0
2013,MN,sheriffs office,87,2644.0,5949.0
2013,MN,special jurisdiction,5,159.0,243.0
2013,MN,state law enforcement agency,13,506.0,666.0
2013,MO,constable/marshal,1,0.0,0.0
2013,MO,local police department,534,9979.0,12918.0
2013,MO,sheriffs office,114,2801.0,4410.0
2013,MO,special jurisdiction,39,858.0,1018.0
2013,MO,state law enforcement agency,11,2249.0,4465.0
2013,MS,local police department,141,3614.0,4788.0
2013,MS,sheriffs office,82,1894.0,3621.0
2013,MS,special jurisdiction,10,272.0,361.0
2013,MS,state law enforcement agency,1,497.0,845.0
2013,MT,local police department,74,829.0,1042.0
2013,MT,sheriffs office,58,771.0,1454.0
2013,MT,special jurisdiction,3,47.0,73.0
2013,MT,state law enforcement agency,1,231.0,282.0
2013,NC,local police department,409,12692.0,16049.0
2013,NC,sheriffs office,100,7793.0,14063.0
2013,NC,special jurisdiction,199,1560.0,2284.0
2013,NC,state law enforcement agency,101,2834.0,3644.0
2013,ND,local police department,77,760.0,916.0
2013,ND,sheriffs office,53,565.0,872.0
2013,ND,special jurisdiction,3,34.0,47.0
2013,ND,state law enforcement agency,1,149.0,194.0
2013,NE,local police department,138,2132.0,2629.0
2013,NE,sheriffs office,93,1019.0,1710.0
2013,NE,special jurisdiction,8,83.0,143.0
2013,NE,state law enforcement agency,91,452.0,696.0
2013,NH,local police department,221,2247.0,2820.0
2013,NH,sheriffs office,10,119.0,211.0
2013,NH,special jurisdiction,3,38.0,67.0
2013,NH,state law enforcement agency,21,333.0,508.0
2013,NJ,local police department,518,20001.0,24108.0
2013,NJ,sheriffs office,21,3667.0,4741.0
2013,NJ,special jurisdiction,58,2843.0,5126.0
